"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042330","BP","GO:0042330","taxis","7/1852","38/22026",0.0368683260324115,0.209066382931568,0.177345688239618,"A39/ATIPK2A/NA/MIK2/MIK1/MDIS1/GABA-T",7
"GO:0050918","BP","GO:0050918","positive chemotaxis","7/1852","38/22026",0.0368683260324115,0.209066382931568,0.177345688239618,"A39/ATIPK2A/NA/MIK2/MIK1/MDIS1/GABA-T",7
"GO:0009901","BP","GO:0009901","anther dehiscence","5/1852","23/22026",0.0392038535280102,0.220348717917728,0.186916205675343,"APY6/ADPG2/AtMYB108/ANAC043/CSI1",5
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","5/1852","23/22026",0.0392038535280102,0.220348717917728,0.186916205675343,"INH3/ICK1/NA/SIM/DSPTP1E",5
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","5/1852","23/22026",0.0392038535280102,0.220348717917728,0.186916205675343,"INH3/ICK1/NA/SIM/DSPTP1E",5
"GO:0006560","BP","GO:0006560","proline metabolic process","4/1852","16/22026",0.0399817682630434,0.222755566036956,0.188957873638444,"DELTA-OAT/AT-POX/ATMBAC2/PDH2",4
"GO:0046855","BP","GO:0046855","inositol phosphate dephosphorylation","4/1852","16/22026",0.0399817682630434,0.222755566036956,0.188957873638444,"FRA3/5PTASE11/5PTASE2/AHL",4
"GO:0071545","BP","GO:0071545","inositol phosphate catabolic process","4/1852","16/22026",0.0399817682630434,0.222755566036956,0.188957873638444,"FRA3/5PTASE11/5PTASE2/AHL",4
"GO:0009827","BP","GO:0009827","plant-type cell wall modification","10/1852","64/22026",0.0401568854753475,0.223080837626131,0.189233793243682,"ADPG2/TBL37/TBR/PIP5K5/ATEXLA1/MERI-5/BGAL6/ATEXP11/ATEXP9/ATEXP12",10
"GO:0090351","BP","GO:0090351","seedling development","25/1852","206/22026",0.0403437896440295,0.223469513071711,0.189563496725569,"CHMP1A/BBX24/A/N-InvC/PELPK1/LecRK-VI.3/5PTASE2/SMAX1/ATBRI1/AtERDL6/AtMAX2/SAG201/AtTZF4/LRR/AAE3/ATKCO1/DAG1/ANAC092/AtPUB19/AtPNC2/EXT-like/SLY1/AtDSEL/MUCI70/CHMP1B/BME3",25
"GO:0019722","BP","GO:0019722","calcium-mediated signaling","12/1852","82/22026",0.0409587998588683,0.226220423497969,0.191897023981312,"ATGLR1.1/ATGLR1.2/ATGLR1.3/RALFL32/ATCML9/NA/RALFL33/CML16/ATCBL1/ATCAL5/ACAM-1/ATGLR2.5",12
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process","33/1852","287/22026",0.0411274942608348,0.22649752603013,0.192132083002231,"OASA2/EDA36/NA/HMT3/AtMYB85/DELTA-OAT/LSD1/ATMST2/ETFQO/AtHGO/MCCA/AtTAT1/ATBCAT-2/GDH1/ATHSPRO2/THA1/HPD/MCCB/ALDH6B2/AT-POX/LKR/GDH2/ATMGL/ATCYSD2/AtSAT1/NodGS/AtTAT2/ATMBAC2/PDH2/ATIVD/ASN1/ASP3/GABA-T",33
"GO:0071472","BP","GO:0071472","cellular response to salt stress","7/1852","39/22026",0.0417928414828305,0.229500345039336,0.194679297893403,"RZFP/ATPCAP1/AtSTOP1/AtOCT5/ATOCT6/AtSAP10/UGT74E2",7
"GO:0055082","BP","GO:0055082","cellular chemical homeostasis","24/1852","197/22026",0.0422161938353532,0.231160877992435,0.196087885707869,"ATGLR1.1/ATGLR1.2/ATGLR1.3/ATNRAMP3/ATTIL/COPT1/AtGDPD1/ATFER1/ATSDAT/VQ9/MEB2/ATKCO1/cMCU/AtSFT12/NA/AtCOPT5/AHA4/AtORM1/NA/ATCAX1/ATGLR2.5/ATMT-1/AHA1/AT-NHX1",24
"GO:0010311","BP","GO:0010311","lateral root formation","9/1852","56/22026",0.0428381661797821,0.23389638734161,0.198408348622149,"ICK1/SKP2A/NodGS/PILS5/XBAT32/AtAUX1/LBD13/AtPLAIVB/AtPLAIVA",9
"GO:0009311","BP","GO:0009311","oligosaccharide metabolic process","12/1852","83/22026",0.0443675062500484,0.24071557033614,0.204192887888763,"TPPF/A/N-InvC/ATGID1B/AtcFBP/ATTPS10/ATTRE1/VI1/ATBETAFRUCT4/TPPG/ATSUC3/ATSUS3/GABA-T",12
"GO:0002252","BP","GO:0002252","immune effector process","11/1852","74/22026",0.0444649902295433,0.24071557033614,0.204192887888763,"APUM5/SAG101/ATWRKY18/PUB24/AGO2/ATWRKY8/ATWRKY40/AtPUB22/ATRBOH/NHL3/AtPUB23",11
"GO:0034284","BP","GO:0034284","response to monosaccharide","11/1852","74/22026",0.0444649902295433,0.24071557033614,0.204192887888763,"XLG2/ABA3/NA/AtcFBP/NA/AtATL15/DIN9/ASN1/ATCIPK8/NA/AGR",11
"GO:0010359","BP","GO:0010359","regulation of anion channel activity","3/1852","10/22026",0.045469598350805,0.244079782158395,0.207046663099467,"FLS2/EFR/ATCDPK3",3
"GO:0043162","BP","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","3/1852","10/22026",0.045469598350805,0.244079782158395,0.207046663099467,"VPS37-1/NA/NA",3
"GO:0048209","BP","GO:0048209","regulation of vesicle targeting, to, from or within Golgi","3/1852","10/22026",0.045469598350805,0.244079782158395,0.207046663099467,"NA/ASAR1/ATSAR1",3
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound","21/1852","169/22026",0.045797440982544,0.245151007612441,0.207955356370685,"ATSYP122/EDA36/AT-SYR1/D14/ATSK21/ATBRI1/LSD1/GLYI4/VIK/THE1/BBX20/BSK7/EDR4/ATMYB44/HERK1/BEH4/IBL1/ABCG37/BIM1/ATIWS1/BEH3",21
"GO:0006551","BP","GO:0006551","leucine metabolic process","5/1852","24/22026",0.0462087425401897,0.245660230210893,0.208387316932317,"ETFQO/MCCA/ATBCAT-2/MCCB/ATIVD",5
"GO:0019853","BP","GO:0019853","L-ascorbic acid biosynthetic process","5/1852","24/22026",0.0462087425401897,0.245660230210893,0.208387316932317,"AtGulLO2/DIN9/AtGulLO5/MIOX4/CYT1",5
"GO:0045088","BP","GO:0045088","regulation of innate immune response","14/1852","102/22026",0.0462782223317223,0.245660230210893,0.208387316932317,"SZE2/ATSYP122/SZE1/AT-SYR1/AtGILP/NA/AtRIN4/CBP60a/LIK1/ILL6/JAS1/ANAC092/NA/AHL27",14
"GO:0000281","BP","GO:0000281","mitotic cytokinesis","7/1852","40/22026",0.047124358340438,0.248639877498482,0.210914875842167,"ATCSLE1/ATCSLB03/ATCSLD2/ANY1/ATCESA3/CSI1/CESA6",7
"GO:0040011","BP","GO:0040011","locomotion","7/1852","40/22026",0.047124358340438,0.248639877498482,0.210914875842167,"A39/ATIPK2A/NA/MIK2/MIK1/MDIS1/GABA-T",7
"GO:0036503","BP","GO:0036503","ERAD pathway","9/1852","57/22026",0.047229866840371,0.248639877498482,0.210914875842167,"DER2.2/AtHrd1B/NA/ATRMA1/ATRMA3/UBC34/BIP1/DER1/AtCDC48B",9
"GO:1900376","BP","GO:1900376","regulation of secondary metabolite biosynthetic process","6/1852","32/22026",0.0478147535167152,0.250670426525611,0.212637338868843,"AtMYB85/AtMAPR5/GSL-OH/ATBCB/ATWRKY13/PRX52",6
"GO:0006887","BP","GO:0006887","exocytosis","10/1852","66/22026",0.0481402650627417,0.250670426525611,0.212637338868843,"ATEXO70G2/ATEXO70H2/ATEXO70E2/ATSEC1B/ATSYP122/AT-SYR1/ATEXO70E1/ATRAB-E1D/ATEXO70H1/ATEXO70D1",10
"GO:0009736","BP","GO:0009736","cytokinin-activated signaling pathway","10/1852","66/22026",0.0481402650627417,0.250670426525611,0.212637338868843,"AtKFB50/ATPUP14/KFB01/ZFP6/ATSOFL2/ANAC068/ARR8/NA/NA/AHK5",10
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly","10/1852","66/22026",0.0481402650627417,0.250670426525611,0.212637338868843,"NA/EFO2/EMB258/ATPCAP1/EFO1/ASAR1/MAP18/ATSAR1/ATFH8/AtPRF2",10
"GO:0046688","BP","GO:0046688","response to copper ion","4/1852","17/22026",0.0489094198363359,0.251929653119239,0.213705508718846,"HMA5/ATPCAP1/LAC5/LAC8",4
"GO:0052482","BP","GO:0052482","defense response by cell wall thickening","4/1852","17/22026",0.0489094198363359,0.251929653119239,0.213705508718846,"BGLU26/FLS2/ATECS1/ATFH4",4
"GO:0071712","BP","GO:0071712","ER-associated misfolded protein catabolic process","4/1852","17/22026",0.0489094198363359,0.251929653119239,0.213705508718846,"NA/ATRMA1/ATRMA3/AtCDC48B",4
"GO:1900425","BP","GO:1900425","negative regulation of defense response to bacterium","4/1852","17/22026",0.0489094198363359,0.251929653119239,0.213705508718846,"ATHLECRK/MIEL1/WRKY4/CBP60a",4
"GO:0009723","BP","GO:0009723","response to ethylene","21/1852","171/22026",0.0508638656520189,0.261292600164001,0.221647858245923,"SIED1/HR4/ERS2/AALP/WRKY4/ATGRP-3/LSD1/AtTEM1/KNAT5/ATMBF1C/Rap2.6L/FER/ATTLP1/ATERF3/ANAC092/ATRBOH/AtAUX1/ATERF10/ATERF6/AHK5/AGR",21
"GO:0032940","BP","GO:0032940","secretion by cell","12/1852","85/22026",0.0517625538661557,0.2641212745592,0.224047350696064,"ATEXO70G2/ATEXO70H2/ATEXO70E2/ATSEC1B/ATSYP122/AT-SYR1/ATRMA1/ATEXO70E1/ATRAB-E1D/ATEXO70H1/ATEXO70D1/ECH",12
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process","9/1852","58/22026",0.0519100051309825,0.2641212745592,0.224047350696064,"AtcFBP/AtGulLO2/DIN9/AtGulLO5/MIOX4/PCK2/HSR8/CYT1/GAE1",9
"GO:0010053","BP","GO:0010053","root epidermal cell differentiation","18/1852","142/22026",0.051967346538074,0.2641212745592,0.224047350696064,"ATSK21/RAF28/YIP4b/ATCTL1/ATHAM3/ATXT1/PAT4/DROP1/MAP18/ATROPGEF11/ATWRKY75/P4H5/AtAUX1/ATCSLD2/ATMYA2/ATRBOHC/AUN1/GDPDL3",18
"GO:0042445","BP","GO:0042445","hormone metabolic process","18/1852","142/22026",0.051967346538074,0.2641212745592,0.224047350696064,"ATCKX5/CBB3/AtNIT2/RGLG2/AtDWF4/ROT3/ATSOFL2/ILL6/GH3.15/NA/NA/ATIPT7/AtPNC2/UGT74E2/ILL3/CHI2/NA/BR6OX2",18
"GO:0047484","BP","GO:0047484","regulation of response to osmotic stress","7/1852","41/22026",0.0528703721689745,0.26799809340825,0.22733595739277,"AthCYSTM3/ATTIL/ATWRKY8/VQ9/AtMYB88/RHA2A/AtSFT12",7
"GO:0010647","BP","GO:0010647","positive regulation of cell communication","14/1852","104/22026",0.053060869252387,0.268252172331512,0.227551486072615,"AIRP1/ATGID1B/ATHM3/ATCDPK2/CARK1/ATMYB44/SLY1/RHA2A/CAR9/MAPKKK18/KAT2/ANAC062/NA/CAR10",14
"GO:0090630","BP","GO:0090630","activation of GTPase activity","5/1852","25/22026",0.0539089627769213,0.271669174456062,0.230450041952318,"NA/NA/NA/NA/AGD5",5
"GO:0044092","BP","GO:0044092","negative regulation of molecular function","17/1852","133/22026",0.0541040061798255,0.271669174456062,0.230450041952318,"INH3/ICK1/NA/AtILP/VQ9/SIM/MVQ1/AtKTI5/DSPTP1E/AtPMEI10/NA/PMEI4/PMEI9/PMEI7/AtPMEI11/NA/ZPR3",17
"GO:0016126","BP","GO:0016126","sterol biosynthetic process","6/1852","33/22026",0.0544475634833447,0.271669174456062,0.230450041952318,"CYP710A1/SQE6/AtHMGR1/SMT3/ATSMO1/DRY2",6
"GO:0016998","BP","GO:0016998","cell wall macromolecule catabolic process","6/1852","33/22026",0.0544475634833447,0.271669174456062,0.230450041952318,"ATCHITIV/ARAF/ATBXL1/ATBXL4/ATCTL1/NA",6
"GO:1901000","BP","GO:1901000","regulation of response to salt stress","6/1852","33/22026",0.0544475634833447,0.271669174456062,0.230450041952318,"AthCYSTM3/ATTIL/ATWRKY8/VQ9/AtMYB88/AtSFT12",6
"GO:0009735","BP","GO:0009735","response to cytokinin","15/1852","114/22026",0.0548554689996843,0.272991669943741,0.231571881193843,"AtKFB50/NA/CIPK3/ATPUP14/ATGRXS13/KFB01/ZFP6/ATSOFL2/ABIG1/ANAC068/ATCTL1/ARR8/NA/NA/AHK5",15
"GO:0009733","BP","GO:0009733","response to auxin","37/1852","336/22026",0.0552565562312634,0.274273451838816,0.232659184131635,"ABA3/5PTASE11/SAUR59/PILS3/ATSK21/SKP2A/anac021/ATBT4/SAUR25/VIK/PILS5/HAT2/AXR2/ATCCD8/PATL2/IAA34/DSPTP1E/SAUR42/ANAC092/FQR1/AtXTH22/ATMYB44/ATMYB96/AtCML24/SAUR45/XBAT32/AtAUX1/ABCG37/SAUR11/AIR3/AtMYB93/ATHB20/AIR12/ATMYB31/PDLZ2/IAA20/AGR",37
"GO:0010817","BP","GO:0010817","regulation of hormone levels","29/1852","254/22026",0.0568108748354971,0.278729170768734,0.236438857023796,"ATCKX5/ATPUP14/CBB3/AtMAX2/AtNIT2/RGLG2/ZIFL1/AtDWF4/ROT3/ATSOFL2/ILL6/ATCCD8/PATL2/GH3.15/NA/NA/ATIPT7/AtPNC2/AtAUX1/UGT74E2/ALA10/NA/ABCG37/ILL3/CHI2/APP1/NA/BR6OX2/AGR",29
"GO:0022406","BP","GO:0022406","membrane docking","9/1852","59/22026",0.0568835042385171,0.278729170768734,0.236438857023796,"NA/ATSEC1B/ATSYP122/AT-SYR1/ATSYP52/NA/ATSYP22/ATRAB-E1D/PVA12",9
"GO:0042538","BP","GO:0042538","hyperosmotic salinity response","9/1852","59/22026",0.0568835042385171,0.278729170768734,0.236438857023796,"ATTIL/DELTA-OAT/AZF2/AtNPF5.2/RCI2A/ATCP1/AtZAT12/UGT74E2/ANY1",9
"GO:0051345","BP","GO:0051345","positive regulation of hydrolase activity","9/1852","59/22026",0.0568835042385171,0.278729170768734,0.236438857023796,"NA/NA/NA/NA/AGD5/NA/CAR9/NA/CAR10",9
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","9/1852","59/22026",0.0568835042385171,0.278729170768734,0.236438857023796,"NA/ATSEC1B/ATSYP122/AT-SYR1/ATSYP52/NA/ATSYP22/ATRAB-E1D/PVA12",9
"GO:0030258","BP","GO:0030258","lipid modification","15/1852","115/22026",0.0583978612686369,0.280871773217005,0.238256372113904,"FRA3/5PTASE11/ACX1/5PTASE2/ACX4/ATPI4K/ACX2/FAB1B/ASAT1/ATECI1/NA/AtPNC2/ATSMO1/AHL/KAT2",15
"GO:0006538","BP","GO:0006538","glutamate catabolic process","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"GDH1/GDH2/GABA-T",3
"GO:0007032","BP","GO:0007032","endosome organization","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"NA/FREE1/VPS20.2",3
"GO:0051643","BP","GO:0051643","endoplasmic reticulum localization","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"NA/NA/PVA12",3
"GO:0061817","BP","GO:0061817","endoplasmic reticulum-plasma membrane tethering","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"NA/NA/PVA12",3
"GO:0070370","BP","GO:0070370","cellular heat acclimation","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"ATWRKY25/WRKY26/ATWRKY33",3
"GO:0090158","BP","GO:0090158","endoplasmic reticulum membrane organization","3/1852","11/22026",0.058711720069094,0.280871773217005,0.238256372113904,"NA/NA/PVA12",3
"GO:0019344","BP","GO:0019344","cysteine biosynthetic process","4/1852","18/22026",0.0588398915176465,0.280871773217005,0.238256372113904,"OASA2/ATMGL/ATCYSD2/AtSAT1",4
"GO:0046838","BP","GO:0046838","phosphorylated carbohydrate dephosphorylation","4/1852","18/22026",0.0588398915176465,0.280871773217005,0.238256372113904,"FRA3/5PTASE11/5PTASE2/AHL",4
"GO:1903959","BP","GO:1903959","regulation of anion transmembrane transport","4/1852","18/22026",0.0588398915176465,0.280871773217005,0.238256372113904,"FLS2/EFR/ATCDPK3/ATUBC24",4
"GO:0032879","BP","GO:0032879","regulation of localization","24/1852","204/22026",0.0589375097122025,0.280871773217005,0.238256372113904,"ATEXO70E2/pEARLI4/NA/FLS2/ATSK21/ATCDPK2/EMB258/NA/IOS1/NA/AUXILIN-LIKE1/YIP4b/ATRAB-E1D/ASAR1/VETH1/EDR4/EXT-like/ATSAR1/EFR/PEARLI/ATCDPK3/ATGB2/PDLZ2/ATUBC24",24
"GO:0065009","BP","GO:0065009","regulation of molecular function","41/1852","381/22026",0.0612537660559331,0.290844443582955,0.246715934406208,"INH3/pEARLI4/AtcathB2/ICK1/ATHM3/FLS2/ATCDPK2/NA/PYL7/NA/NA/AtILP/NA/VQ9/NA/NA/SIM/NA/CBSX5/MVQ1/AtKTI5/AGD5/DSPTP1E/ANAC059/ANAC092/AtPMEI10/NA/PMEI4/PMEI9/NA/PMEI7/EFR/AtPMEI11/NA/PEARLI/ATCDPK3/CAR9/ZPR3/NA/CAR10/CBSX6",41
"GO:0071470","BP","GO:0071470","cellular response to osmotic stress","8/1852","51/22026",0.0613345425242967,0.290844443582955,0.246715934406208,"RZFP/ATPCAP1/AtSTOP1/AtOCT5/ATOCT6/AtSAP10/ATRBOH/UGT74E2",8
"GO:0006857","BP","GO:0006857","oligopeptide transport","6/1852","34/22026",0.061608657498849,0.291421149703714,0.247205139521176,"ATOPT4/ATOPT6/AtNPF5.2/AtNPF6.2/GGT2/AtNPF8.2",6
"GO:0006534","BP","GO:0006534","cysteine metabolic process","5/1852","26/22026",0.0623063212655555,0.291812052951065,0.247536732790569,"OASA2/ATMST2/ATMGL/ATCYSD2/AtSAT1",5
"GO:0010167","BP","GO:0010167","response to nitrate","5/1852","26/22026",0.0623063212655555,0.291812052951065,0.247536732790569,"AtNPF7.2/BAH1/AtNPF6.4/ATCTL1/ATCIPK8",5
"GO:0019852","BP","GO:0019852","L-ascorbic acid metabolic process","5/1852","26/22026",0.0623063212655555,0.291812052951065,0.247536732790569,"AtGulLO2/DIN9/AtGulLO5/MIOX4/CYT1",5
"GO:0045839","BP","GO:0045839","negative regulation of mitotic nuclear division","5/1852","26/22026",0.0623063212655555,0.291812052951065,0.247536732790569,"SMR7/SMR8/SIM/LGO/SMR4",5
"GO:0009555","BP","GO:0009555","pollen development","38/1852","350/22026",0.0624548035881661,0.291812052951065,0.247536732790569,"CYP94B3/ATUTR1/AtDOK1/EDA36/NA/ACX1/TIN1/COPT1/ATBRI1/CBB3/CRCK2/PIRL2/APY6/RHF2A/UGE3/ATIPK2A/NA/ATRAB1C/AtTLP7/ATNAS3/KUP11/FAB1B/ATGPAT1/ASAR1/ATSPT1/DROP1/AtFAX1/PIRL1/VLG/ABCG16/DREB2/ATC4H/ATWRKY2/AtPSS1/AtJAZ1/ATUTR3/NA/CSI1",38
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","12/1852","88/22026",0.0643512498485682,0.299939606001497,0.254431129054673,"ATGLR1.1/ATGLR1.2/ATGLR1.3/RALFL32/ATCML9/NA/RALFL33/CML16/ATCBL1/ATCAL5/ACAM-1/ATGLR2.5",12
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","7/1852","43/22026",0.0656266638619054,0.305140035620684,0.25884252105861,"AtSBP1/ATPCAP1/CAMTA2/PSE1/ZAT11/BON3/AHK5",7
"GO:0009788","BP","GO:0009788","negative regulation of abscisic acid-activated signaling pathway","8/1852","52/22026",0.0673900403768153,0.311068519710372,0.263871503128135,"ZFP6/IOS1/FER/ANAC002/ATPK10/AtARRE/AHK5/DDA1",8
"GO:1901420","BP","GO:1901420","negative regulation of response to alcohol","8/1852","52/22026",0.0673900403768153,0.311068519710372,0.263871503128135,"ZFP6/IOS1/FER/ANAC002/ATPK10/AtARRE/AHK5/DDA1",8
"GO:1905958","BP","GO:1905958","negative regulation of cellular response to alcohol","8/1852","52/22026",0.0673900403768153,0.311068519710372,0.263871503128135,"ZFP6/IOS1/FER/ANAC002/ATPK10/AtARRE/AHK5/DDA1",8
"GO:0051783","BP","GO:0051783","regulation of nuclear division","9/1852","61/22026",0.0677260001529916,0.311865991065944,0.264547977769454,"AML2/pEARLI4/SMR7/AML5/SMR8/SIM/LGO/SMR4/PEARLI",9
"GO:0006515","BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","6/1852","35/22026",0.0692996855862347,0.318146517545755,0.269875588432875,"ATCHIP/NA/ATRMA1/ATRMA3/AtCDC48B/ATBAG1",6
"GO:0006644","BP","GO:0006644","phospholipid metabolic process","25/1852","218/22026",0.0697289799286839,0.318146517545755,0.269875588432875,"AtDOK1/FRA3/5PTASE11/ATPIS/NPC1/5PTASE2/AtHMGR1/AtGDPD1/AtGDPD2/GPT/ATPI4K/PIP5K5/NA/NA/FAB1B/ATGPAT1/NA/ATLPP1/AtGGPS8/AHL/AtPSS1/ATGPAT7/PLDBETA/ATGPAT5/PDLZ2",25
"GO:0046834","BP","GO:0046834","lipid phosphorylation","4/1852","19/22026",0.0697558298543545,0.318146517545755,0.269875588432875,"ATPI4K/FAB1B/NA/AHL",4
"GO:0046854","BP","GO:0046854","phosphatidylinositol phosphorylation","4/1852","19/22026",0.0697558298543545,0.318146517545755,0.269875588432875,"ATPI4K/FAB1B/NA/AHL",4
"GO:0002833","BP","GO:0002833","positive regulation of response to biotic stimulus","11/1852","80/22026",0.0709237903529319,0.322609673580205,0.273661570031406,"SAG101/SZE2/SZE1/APK2A/AO/NA/IOS1/ATEXO70H1/ANAC092/EXT-like/NA",11
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","5/1852","27/22026",0.0713972946253851,0.322609673580205,0.273661570031406,"APX1/TPX2/Prx47/CAT1/NA",5
"GO:0019439","BP","GO:0019439","aromatic compound catabolic process","26/1852","229/22026",0.071922601455857,0.322609673580205,0.273661570031406,"ATNYE1/APUM5/ACD1/BFN1/AtDMR6/NA/BGLU26/NYC1/ATCLH2/ATHO1/AtHGO/AtTAT1/ATHSPRO2/HPD/ATPUB44/ECT8/GSDA/ATXDH1/AtTAT2/AtPAT1H2/NA/AtBFN2/NA/ATGSTU24/ATNUDX25/KAT2",26
"GO:0006972","BP","GO:0006972","hyperosmotic response","10/1852","71/22026",0.0725383701831282,0.322609673580205,0.273661570031406,"ATTIL/DELTA-OAT/AZF2/AtNPF5.2/RCI2A/ATCP1/ATMBAC2/AtZAT12/UGT74E2/ANY1",10
"GO:0007088","BP","GO:0007088","regulation of mitotic nuclear division","7/1852","44/22026",0.0726426635291417,0.322609673580205,0.273661570031406,"pEARLI4/SMR7/SMR8/SIM/LGO/SMR4/PEARLI",7
"GO:0010043","BP","GO:0010043","response to zinc ion","7/1852","44/22026",0.0726426635291417,0.322609673580205,0.273661570031406,"OASA2/ATNRAMP3/WAKL4/ATFER1/DIN9/AtSAP10/c-NAD-MDH1",7
"GO:0002697","BP","GO:0002697","regulation of immune effector process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"SAG101/ATWRKY18/ATWRKY40",3
"GO:0006559","BP","GO:0006559","L-phenylalanine catabolic process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"AtHGO/HPD/AtTAT2",3
"GO:0006878","BP","GO:0006878","cellular copper ion homeostasis","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"COPT1/AtCOPT5/ATMT-1",3
"GO:0006901","BP","GO:0006901","vesicle coating","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"NA/ASAR1/ATSAR1",3
"GO:0009608","BP","GO:0009608","response to symbiont","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"HR4/IMPA-4/NA",3
"GO:0046520","BP","GO:0046520","sphingoid biosynthetic process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"SPHK2/ATSPT1/SBH1",3
"GO:0050665","BP","GO:0050665","hydrogen peroxide biosynthetic process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"AIRP1/AtBBE22/ATRBOH",3
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"SAG101/ATWRKY18/ATWRKY40",3
"GO:0051055","BP","GO:0051055","negative regulation of lipid biosynthetic process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"DIV2/ATPUB44/AtORM1",3
"GO:1902222","BP","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process","3/1852","12/22026",0.0735372021509127,0.322609673580205,0.273661570031406,"AtHGO/HPD/AtTAT2",3
"GO:0031349","BP","GO:0031349","positive regulation of defense response","12/1852","90/22026",0.0737731174016481,0.322609673580205,0.273661570031406,"SAG101/SZE2/SZE1/APK2A/AO/NA/IOS1/ATEXO70H1/ANAC092/EXT-like/BON3/NA",12
"GO:1900140","BP","GO:1900140","regulation of seedling development","12/1852","90/22026",0.0737731174016481,0.322609673580205,0.273661570031406,"A/N-InvC/PELPK1/ATBRI1/AtERDL6/AtMAX2/SAG201/AtTZF4/AAE3/ATKCO1/ANAC092/AtPUB19/AtDSEL",12
"GO:0044264","BP","GO:0044264","cellular polysaccharide metabolic process","32/1852","292/22026",0.0740233553139206,0.322964913253202,0.273962910798937,"QQS/COBL2/AtcFBP/ARAF/ATBXL1/ATBXL4/UGE3/FRA8/TBR/RGXT2/XTH30/YIP4b/ATCSLE1/ATCTL1/ATXT1/ATCSLB03/MERI-5/AtXTH22/HSR8/ATSUS3/XTH23/ATCSLD2/AtBAM1/TBL14/ATGATL1/MUCI70/CYT1/ANY1/ATCESA3/GDPDL3/CSI1/CESA6",32
"GO:0006812","BP","GO:0006812","cation transport","45/1852","430/22026",0.0747734601237359,0.325494492702641,0.276108688623794,"ATGLR1.1/ATGLR1.2/ATGLR1.3/ATNRAMP3/ACA13/CAX7/ACA10/NA/COPT1/ATCDPK2/AMT2/NA/NA/ATCHX16/NA/ATFER1/HIPP25/KUP11/NA/ABS4/NA/ATVHA-C2/ATKCO1/ATMBAC2/ORF25/ATBCB/ATMHX/PSE1/cMCU/CCX2/NA/AAP5/ATCHX17/NA/NA/AtCOPT5/HIPP27/AHA4/ATIRT3/NA/ZIP5/ATCAX1/ATGLR2.5/AHA1/AT-NHX1",45
"GO:0009967","BP","GO:0009967","positive regulation of signal transduction","13/1852","100/22026",0.0758814672462562,0.329567008880899,0.279563300380944,"AIRP1/ATGID1B/ATCDPK2/CARK1/ATMYB44/SLY1/RHA2A/CAR9/MAPKKK18/KAT2/ANAC062/NA/CAR10",13
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity","14/1852","110/22026",0.0773984027604226,0.334400577670461,0.283663493686144,"INH3/NA/PYL7/NA/AtILP/NA/NA/NA/AtKTI5/AGD5/NA/CAR9/NA/CAR10",14
"GO:0016128","BP","GO:0016128","phytosteroid metabolic process","6/1852","36/22026",0.0775193385180608,0.334400577670461,0.283663493686144,"CBB3/AtDWF4/ROT3/CHI2/NA/BR6OX2",6
"GO:0016131","BP","GO:0016131","brassinosteroid metabolic process","6/1852","36/22026",0.0775193385180608,0.334400577670461,0.283663493686144,"CBB3/AtDWF4/ROT3/CHI2/NA/BR6OX2",6
