ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
251904_at	0.0251908	2.07e-03	6.46	-1.422573	1.25	AT3G54130	Ataxin 3-like protein
260413_at	0.0252773	2.08e-03	6.45	-1.427259	7.47e-01	AT1G69800	Cystathionine beta-synthase (CBS) protein
265382_at	0.0253004	2.08e-03	6.45	-1.428969	2.22	AT2G16790	gluconokinase domain-containing protein
253700_at	0.0253103	2.08e-03	-6.45	-1.430064	-6.33e-01	MTO2	threonine synthase
263209_at	0.0253106	2.09e-03	-6.45	-1.431481	-1.80	AT1G10522	protein PRIN2
267261_at	0.0253106	2.09e-03	6.45	-1.431554	1.97	AT2G23120	Late embryogenesis abundant protein, group 6
245029_at	0.0253106	2.09e-03	-6.45	-1.432593	-2.22	YAB5	axial regulator YABBY 5
259132_at	0.0253106	2.09e-03	-6.45	-1.432593	-8.45e-01	AT3G02250	O-fucosyltransferase-like protein
262964_at	0.0253349	2.09e-03	-6.44	-1.434359	-7.63e-01	AT1G54380	spliceosome protein-related
254874_at	0.0255088	2.11e-03	6.43	-1.443081	1.57	AT4G11570	haloacid dehalogenase-like hydrolase domain-containing protein
251327_at	0.0255138	2.11e-03	-6.43	-1.444117	-8.94e-01	AT3G61540	peptidase family protein
256060_at	0.0255138	2.11e-03	-6.43	-1.444759	-1.91	AT1G07050	CCT motif family protein
252261_at	0.0255138	2.11e-03	-6.43	-1.445194	-1.84	RDR6	RNA-dependent RNA polymerase 6
262180_at	0.0255302	2.11e-03	6.43	-1.44658	2.24	PGM	phosphoglycerate/bisphosphoglycerate mutase
247871_at	0.0255719	2.12e-03	-6.42	-1.449139	-2.59	XTH12	probable xyloglucan endotransglucosylase/hydrolase protein 12
262209_at	0.0255949	2.12e-03	-6.42	-1.450826	-1.15	QKY	putative transmembrane protein QUIRKY
261900_at	0.0256622	2.13e-03	6.42	-1.454704	1.26	AT1G80940	hypothetical protein
247777_at	0.0256622	2.13e-03	-6.42	-1.455188	-3.72e-01	AT5G58740	nudC domain-containing protein
253041_at	0.025686	2.13e-03	-6.41	-1.456951	-1.64	PCK1	phosphoenolpyruvate carboxykinase [ATP]
245196_at	0.025686	2.13e-03	-6.41	-1.457654	-2.61	AT1G67750	putative pectate lyase 5
255538_at	0.025686	2.14e-03	-6.41	-1.458158	-1.11	MYB55	putative transcription factor MYB55
253188_at	0.0257123	2.14e-03	6.41	-1.459995	1.97	TMT2	monosaccharide-sensing protein 2
267384_at	0.0257258	2.14e-03	-6.41	-1.461356	-4.98	AT2G44370	cysteine/histidine-rich C1 domain-containing protein
265076_at	0.0257258	2.14e-03	-6.41	-1.461862	-1.87	CPN60B	chaperonin 60 subunit beta 1
261070_at	0.025751	2.14e-03	-6.41	-1.463641	-2.20	RLP1	receptor like protein 1
249537_at	0.0258765	2.16e-03	6.40	-1.47002	4.79e-01	AT5G38830	cysteinyl-tRNA synthetase
246221_at	0.0258923	2.16e-03	6.39	-1.471594	3.12e-01	SMP2	Pre-mRNA-splicing factor SMP2
259258_at	0.0258923	2.16e-03	-6.39	-1.471987	-1.20	AT3G07670	Rubisco methyltransferase family protein
257754_at	0.0259425	2.17e-03	6.39	-1.475324	7.25e-01	RAB7B	Ras-related protein RABG3f
248236_at	0.0259425	2.17e-03	6.39	-1.475521	5.34	ENODL1	early nodulin-like protein 1
257598_at	0.025969	2.17e-03	6.39	-1.477349	7.27e-01	PRT1	E3 ubiquitin-protein ligase PRT1
257033_at	0.0259824	2.17e-03	6.39	-1.478753	6.02e-01	PREP1	zinc metalloprotease pitrilysin subfamily A
253137_at	0.0259824	2.17e-03	6.38	-1.479201	1.58	AT4G35500	protein kinase family protein
260595_at	0.0259954	2.18e-03	-6.38	-1.480415	-1.16	AT1G55890	pentatricopeptide repeat-containing protein
260545_at	0.0260214	2.18e-03	-6.38	-1.482218	-8.88e-01	GPX3	glutathione peroxidase 3
261327_at	0.0260522	2.18e-03	-6.38	-1.484265	-2.21	AT1G44830	ethylene-responsive transcription factor ERF014
260065_at	0.0260522	2.18e-03	6.38	-1.484855	1.41	AT1G73760	RING/U-box domain-containing protein
263438_at	0.0260708	2.19e-03	-6.38	-1.486318	-2.84	AT2G28660	chloroplast-targeted copper chaperone protein
261866_at	0.02608	2.19e-03	6.37	-1.487352	8.93e-01	SCL3	scarecrow-like protein 3
249162_at	0.026117	2.20e-03	-6.37	-1.490932	-1.61	AT5G42765	hypothetical protein
255740_at	0.026117	2.20e-03	-6.37	-1.491766	-1.65	AT1G25390	protein kinase superfamily protein
250087_at	0.026117	2.20e-03	-6.37	-1.492151	-1.39	AT5G17270	tetratricopeptide repeat-containing protein
264900_at	0.026117	2.20e-03	-6.37	-1.492178	-2.22	PIN7	auxin efflux carrier component 7
249552_s_at	0.026117	2.20e-03	6.37	-1.492387	1.14	AT5G38250///AT5G38240	Protein kinase family protein///Protein kinase family protein
259341_at	0.026117	2.20e-03	6.37	-1.492837	3.67e-01	BPM4	BTB/POZ and M4 domain-containing protein
258824_at	0.026117	2.20e-03	-6.37	-1.493351	-1.49	AT3G07190	B-cell receptor-associated protein 31-like protein
254923_at	0.0261339	2.20e-03	-6.36	-1.494733	-1.15	TOPP7	serine/threonine-protein phosphatase PP1 isozyme 6
260292_at	0.0262443	2.21e-03	-6.36	-1.500338	-1.59	MURE	putative UDP-N-acetylmuamoylalanyl-d-glutamate-2,6-diaminopimelate ligase
263228_at	0.0262498	2.21e-03	6.36	-1.501238	3.48	AT1G30700	FAD-binding Berberine family protein
263688_at	0.0262498	2.22e-03	6.35	-1.501817	2.38	AT1G26920	hypothetical protein
266642_at	0.026271	2.22e-03	-6.35	-1.503383	-1.60	AT2G35410	RNA-binding (RRM/RBD/RNP motifs) family protein
256600_at	0.0263329	2.22e-03	6.35	-1.506784	2.12	TBL41	protein trichome birefringence-like 41
257122_at	0.0263365	2.23e-03	6.35	-1.508154	6.63e-01	PUM5	pumilio 5
245952_at	0.0263365	2.23e-03	-6.35	-1.508211	-1.76	AT5G28500	hypothetical protein
245903_at	0.0263365	2.23e-03	6.35	-1.508787	2.11	SYTD	synaptotagmin-4
255087_at	0.0263487	2.23e-03	6.34	-1.509947	9.26e-01	AT4G09340	SPla/RYanodine receptor (SPRY) domain-containing protein
247272_at	0.0264414	2.24e-03	-6.34	-1.515221	-6.63e-01	GCH	GTP cyclohydrolase-2
264811_at	0.0264414	2.24e-03	-6.34	-1.515329	-3.64e-01	CJD1	protein CJD1
257190_at	0.0265404	2.25e-03	-6.33	-1.520429	-1.31	AT3G13120	30S ribosomal protein S10
263151_at	0.0265404	2.25e-03	6.33	-1.520975	2.75	AT1G54120	hypothetical protein
254783_at	0.0265542	2.25e-03	-6.33	-1.522201	-3.11	AT4G12830	hydrolase, alpha/beta fold family protein
258362_at	0.026571	2.26e-03	6.33	-1.523899	1.91	AT3G14280	hypothetical protein
254430_at	0.026571	2.26e-03	-6.33	-1.524174	-1.92	AT4G20820	FAD-binding and BBE domain-containing protein
262529_at	0.026626	2.26e-03	-6.32	-1.527232	-8.45e-01	RLP3	receptor like protein 3
260359_at	0.0266689	2.27e-03	-6.32	-1.530216	-1.14	AT1G69210	hypothetical protein
260383_s_at	0.0266689	2.27e-03	-6.32	-1.530758	-7.20e-01	AT1G74060///AT1G74050	60S ribosomal protein L6-2///60S ribosomal protein L6-3
263897_at	0.0266689	2.27e-03	6.32	-1.530967	5.04e-01	SK1	Shikimate kinase
250031_at	0.0266837	2.27e-03	-6.31	-1.532533	-2.15	MYR1	myb-related protein 1
252045_at	0.0266837	2.27e-03	-6.31	-1.53284	-2.69	PUB22	E3 ubiquitin-protein ligase PUB22
256511_at	0.0267115	2.28e-03	-6.31	-1.534681	-1.51	FAS4	protein FASCIATED STEM 4
247268_at	0.0267158	2.28e-03	6.31	-1.535478	3.01	AT5G64080	Non-specific lipid-transfer protein-like protein
259293_at	0.0267321	2.28e-03	6.31	-1.53681	1.69	AT3G11580	AP2/B3-like transcriptional factor family protein
257197_at	0.0267365	2.28e-03	-6.31	-1.537613	-1.85	SBP3	selenium-binding protein 3
253219_at	0.0267441	2.29e-03	6.31	-1.538571	1.74	MYB32	transcription factor MYB32
257510_at	0.0267441	2.29e-03	-6.31	-1.539163	-5.12e-01	AT1G55360	hypothetical protein
251640_at	0.0267461	2.29e-03	-6.30	-1.539858	-1.43	AT3G57450	hypothetical protein
262795_at	0.0267824	2.29e-03	6.30	-1.542067	1.20	AT1G13130	Cellulase (glycosyl hydrolase family 5) protein
245439_at	0.0268278	2.30e-03	6.30	-1.54468	2.18	AT4G16670	hypothetical protein
266709_at	0.0268558	2.30e-03	-6.30	-1.546517	-4.96e-01	SPP	signal peptide peptidase
264580_at	0.0268662	2.30e-03	6.29	-1.547581	5.02	AT1G05340	hypothetical protein
266921_at	0.0268834	2.31e-03	6.29	-1.549328	2.10	CYP86A8	cytochrome P450, family 86, subfamily A, polypeptide 8
251975_at	0.0268834	2.31e-03	6.29	-1.549548	2.49	AT3G53230	cell division control protein 48-B
266608_at	0.0269069	2.31e-03	-6.29	-1.551796	-1.32	SKL2	shikimate kinase like 2
248794_at	0.0269069	2.31e-03	-6.29	-1.552148	-2.93	ERF2	ethylene-responsive transcription factor 2
262434_at	0.0269069	2.31e-03	-6.29	-1.552398	-2.25	AT1G47670	Lysine histidine transporter-like 8
254329_at	0.0269463	2.32e-03	6.28	-1.555222	3.07e-01	ORP2A	oxysterol binding protein-related protein 2A
267436_at	0.0269463	2.32e-03	-6.28	-1.555674	-2.49	FRK1	FLG22-induced receptor-like kinase 1
266209_at	0.0269463	2.32e-03	6.28	-1.555936	2.70	ATC	protein CENTRORADIALIS-like
251636_at	0.0269875	2.32e-03	6.28	-1.558901	9.70e-01	CPK32	calcium-dependent protein kinase 32
262562_at	0.0269875	2.32e-03	6.28	-1.558952	5.16e-01	AT1G34220	Regulator of Vps4 activity in the MVB pathway protein
260678_at	0.0269995	2.33e-03	-6.28	-1.560788	-1.02	AT1G07970	hypothetical protein
248703_at	0.0269995	2.33e-03	-6.28	-1.560916	-6.88	AT5G48430	aspartyl protease family protein
252099_at	0.0269995	2.33e-03	6.28	-1.561281	1.50	AT3G51250	Senescence/dehydration-associated protein-like protein
260077_at	0.0270238	2.33e-03	-6.27	-1.563858	-2.55	AT1G73620	pathogenesis-related thaumatin-like protein
251936_at	0.0270238	2.33e-03	-6.27	-1.564074	-1.07	MEE40	protein MATERNAL EFFECT EMBRYO ARREST 40
250080_at	0.0270238	2.34e-03	-6.27	-1.564152	-7.66e-01	TIC40	protein TIC 40
250122_at	0.0270337	2.34e-03	6.27	-1.565185	5.60e-01	AT5G16520	hypothetical protein
250675_at	0.0270454	2.34e-03	6.27	-1.566294	7.88e-01	AT5G06260	TLD-domain containing nucleolar protein
267158_at	0.0270699	2.34e-03	-6.27	-1.568369	-2.78	EXP3	expansin-A3
267535_at	0.0270699	2.34e-03	-6.27	-1.568567	-2.26	ZFP8	zinc finger protein 8
252363_at	0.0271759	2.35e-03	6.26	-1.57379	2.64	AT3G48460	GDSL esterase/lipase
249718_at	0.0271927	2.36e-03	-6.26	-1.575122	-2.19	AT5G35740	carbohydrate-binding X8 domain-containing protein
246542_at	0.0272267	2.36e-03	6.26	-1.577199	9.23e-01	SNL2	paired amphipathic helix protein Sin3-like 2
250278_at	0.0272355	2.36e-03	-6.25	-1.578179	-1.78	DiT1	dicarboxylate transporter 1
256934_at	0.0272526	2.37e-03	6.25	-1.57952	1.16	AT3G22530	hypothetical protein
253981_at	0.0272591	2.37e-03	-6.25	-1.580399	-1.18	AT4G26670	mitochondrial import inner membrane translocase subunit TIM22-2
250073_at	0.0273147	2.37e-03	-6.25	-1.583405	-1.67	ENH1	protein ENHANCER OF SOS3-1
249894_at	0.027338	2.38e-03	-6.25	-1.585013	-3.88	AT5G22580	stress responsive A/B Barrel domain-containing protein
258815_at	0.0273384	2.38e-03	6.24	-1.5858	1.88	AT3G04000	aldehyde reductase
251083_at	0.0273384	2.38e-03	-6.24	-1.58673	-1.58	AT5G01590	hypothetical protein
249701_at	0.0273384	2.38e-03	6.24	-1.586818	1.34	AT5G35460	hypothetical protein
245166_at	0.0273685	2.38e-03	-6.24	-1.588868	-7.16e-01	AT2G33170	putative leucine-rich repeat receptor-like protein kinase
250177_at	0.0273685	2.39e-03	6.24	-1.589312	1.64	RGLG2	E3 ubiquitin-protein ligase RGLG2
263763_at	0.0274142	2.39e-03	-6.24	-1.592589	-1.36	AT2G21385	hypothetical protein
266653_at	0.0274142	2.39e-03	6.24	-1.592928	2.70e-01	AT2G25740	ATP-dependent protease La (LON) domain protein
263477_at	0.0274142	2.39e-03	-6.23	-1.594036	-1.69	AT2G31790	UDP-glycosyltransferase 74C1
254029_at	0.0274142	2.40e-03	-6.23	-1.594284	-2.03	AT4G25870	core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
265704_at	0.0274142	2.40e-03	-6.23	-1.595037	-1.85	AT2G03420	hypothetical protein
259743_at	0.0274142	2.40e-03	6.23	-1.595174	2.12	AT1G71140	MATE efflux family protein
251804_at	0.0274142	2.40e-03	6.23	-1.595447	1.66	AT3G55430	O-Glycosyl hydrolases family 17 protein
257067_at	0.0274404	2.40e-03	-6.23	-1.597169	-4.78e-01	CYP77A5P	cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene
249626_at	0.0274821	2.41e-03	6.23	-1.600113	1.30	AT5G37540	aspartyl protease family protein
256453_at	0.0274821	2.41e-03	-6.23	-1.60015	-1.20	DHAR2	glutathione S-transferase DHAR2
265674_at	0.0275236	2.41e-03	6.22	-1.602528	3.07	AT2G32190	hypothetical protein
254185_at	0.0275548	2.42e-03	6.22	-1.604645	2.67	CSLG3	cellulose synthase-like protein G3
260274_at	0.0275548	2.42e-03	-6.22	-1.605052	-1.06	NHO1	glycerol kinase
258804_at	0.0275862	2.42e-03	-6.22	-1.606995	-1.24	AT3G04760	pentatricopeptide repeat-containing protein
248709_at	0.0275914	2.42e-03	-6.21	-1.608606	-1.47	AT5G48470	hypothetical protein
245565_at	0.0275914	2.42e-03	-6.21	-1.608772	-6.42e-01	AT4G14605	putative mitochondrial transcription termination factor
263446_at	0.0275914	2.43e-03	6.21	-1.608987	3.65e-01	ATX1	histone-lysine N-methyltransferase ATX1
259516_at	0.0276147	2.43e-03	6.21	-1.610577	4.00	ERD10	dehydrin ERD10
264052_at	0.0276226	2.43e-03	-6.21	-1.611505	-1.99	CYP79B3	tryptophan N-monooxygenase 2
253780_at	0.0276646	2.44e-03	-6.21	-1.613892	-1.37	AT4G28400	putative protein phosphatase 2C 58
258912_at	0.0276976	2.44e-03	-6.21	-1.615892	-2.25	AT3G06460	membrane-associated elongase-like protein
247062_at	0.0277328	2.44e-03	6.20	-1.61852	6.62e-01	AT5G66810	hypothetical protein
248890_at	0.0277328	2.45e-03	-6.20	-1.618642	-1.65	AT5G46270	Disease resistance protein (TIR-NBS-LRR class) family protein
252096_at	0.0277328	2.45e-03	6.20	-1.619766	7.78e-01	AT3G51180	zinc finger CCCH domain-containing protein 45
259034_at	0.0277328	2.45e-03	-6.20	-1.620052	-1.15	AT3G09410	putative pectinacetylesterase
257908_at	0.0277328	2.45e-03	-6.20	-1.620593	-4.89e-01	AT3G25410	probable sodium/metabolite cotransporter BASS3
252862_at	0.0277328	2.45e-03	-6.20	-1.620925	-2.14	AT4G39830	putative L-ascorbate oxidase
262235_at	0.0277416	2.45e-03	-6.20	-1.622092	-1.45	AT1G48350	50S ribosomal protein L18/L5e family protein
258635_at	0.0277416	2.45e-03	6.20	-1.62271	1.11	AT3G08020	PHD finger-containing protein
253668_at	0.0277416	2.45e-03	-6.20	-1.623062	-8.78e-01	AT2G14285///RUXF	Small nuclear ribonucleoprotein family protein///small nuclear ribonucleoprotein F
257686_at	0.0277512	2.46e-03	6.19	-1.624055	1.05	SDRB	short-chain dehydrogenase-reductase B
259801_at	0.0278245	2.46e-03	6.19	-1.627766	1.25	AT1G72230	plastocyanin-like domain-containing protein
251140_at	0.027826	2.47e-03	-6.19	-1.628413	-1.00	AT5G01090	concanavalin A-like lectin
264652_at	0.0278585	2.47e-03	6.19	-1.63075	3.90	ESL1	sugar transporter ERD6-like 3
265464_at	0.0278585	2.47e-03	-6.19	-1.630967	-1.46	RIP3	protein ROP interactive partner 2
264985_at	0.0279088	2.48e-03	6.18	-1.633683	1.55	AT1G27150	StaR-like protein domain-containing protein
256360_at	0.0279646	2.48e-03	-6.18	-1.636632	-1.07	AT1G66440	cysteine/histidine-rich C1 domain-containing protein
260635_at	0.0279693	2.48e-03	-6.18	-1.637673	-1.05	AT1G62422	hypothetical protein
263864_at	0.0279693	2.49e-03	-6.18	-1.638	-2.61	CPZ	ribonuclease Z
253887_at	0.0280452	2.49e-03	-6.17	-1.641788	-4.72	OPT6	oligopeptide transporter
246147_s_at	0.0280534	2.50e-03	6.17	-1.642899	1.09	AT5G20000///RPT6A	AAA-type ATPase family protein///regulatory particle triple-A ATPase 6A
258842_at	0.0280534	2.50e-03	-6.17	-1.643302	-5.83e-01	CLPS3	CLP-like protein 3
255283_at	0.0280564	2.50e-03	6.17	-1.644531	1.70	ATG8B	autophagy-related protein 8b
250317_at	0.0280564	2.50e-03	-6.17	-1.644993	-7.65e-01	TUB6	beta-6 tubulin
265208_at	0.0280564	2.50e-03	-6.17	-1.645176	-4.89	AT2G36690	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
253952_at	0.0280642	2.50e-03	-6.17	-1.646088	-5.22e-01	SUMO1	small ubiquitin-related modifier 1
264460_at	0.0281189	2.51e-03	6.16	-1.648972	9.97e-01	NFXL1	NF-X1-type zinc finger protein NFXL1
258153_at	0.0281216	2.51e-03	-6.16	-1.649869	-4.66e-01	MOS4	modifier of snc1,4
267432_at	0.0281216	2.51e-03	6.16	-1.65025	7.97e-01	GlcNA.1UT2	putative UDP-N-acetylglucosamine pyrophosphorylase
258215_at	0.0281775	2.52e-03	-6.16	-1.653179	-8.31e-01	TOC64-III	translocon at the outer membrane of chloroplasts 64-III
260296_at	0.0281878	2.52e-03	-6.16	-1.654195	-6.13e-01	AT1G63750	TIR-NBS-LRR class disease resistance protein
259123_at	0.0281901	2.52e-03	-6.15	-1.654872	-5.95e-01	AT3G02200	Proteasome component (PCI) domain protein
259687_at	0.0282488	2.53e-03	-6.15	-1.657913	-5.79e-01	AT1G63110	GPI transamidase subunit PIG-U
266051_at	0.0283018	2.53e-03	-6.15	-1.661319	-7.68e-01	AT2G40760	rhodanese-like domain-containing protein
261151_at	0.0283018	2.54e-03	6.15	-1.661491	1.02	AT1G19650	Sec14p-like phosphatidylinositol transfer family protein
261672_at	0.0283018	2.54e-03	-6.15	-1.66187	-7.87e-01	ARP4	actin-related protein 4
245183_at	0.0283502	2.54e-03	-6.14	-1.664822	-1.70	AT5G12440	CCCH-type zinc finger family protein with RNA-binding domain
251379_at	0.0283502	2.54e-03	6.14	-1.665046	1.34	AT3G60680	hypothetical protein
259705_at	0.0283596	2.55e-03	6.14	-1.666019	5.07	NAC032	NAC domain containing protein 32
247036_at	0.0284328	2.55e-03	-6.13	-1.670394	-4.11e-01	AT5G67130	PI-PLC X domain-containing protein
257730_at	0.0284328	2.56e-03	-6.13	-1.671124	-4.27e-01	AT3G18420	protein prenylyltransferase superfamily protein
257829_at	0.0284328	2.56e-03	-6.13	-1.671581	-1.67	SNM1	DNA cross-link repair protein SNM1
248796_at	0.0284328	2.56e-03	6.13	-1.672295	1.42	AT5G47180	vesicle-associated protein 2-1
248554_at	0.0284328	2.56e-03	6.13	-1.67253	8.19e-01	AT5G50330	protein kinase
262323_at	0.0284328	2.56e-03	-6.13	-1.67253	-7.00e-01	AT1G64190	6-phosphogluconate dehydrogenase, decarboxylating 1
262401_at	0.0284624	2.56e-03	6.13	-1.674925	5.85e-01	RABG3E	RAB GTPase homolog G3E
267356_at	0.0284624	2.56e-03	-6.13	-1.675216	-1.11	ISA1	isoamylase 1
251879_at	0.0284624	2.57e-03	6.13	-1.67549	1.76	AT3G54200	late embryogenesis abundant hydroxyproline-rich glycoprotein
254049_at	0.0284738	2.57e-03	-6.13	-1.676768	-1.28	AT4G25740	40S ribosomal protein S10-1
247617_at	0.0284738	2.57e-03	-6.13	-1.677622	-1.17	AT5G60270	concanavalin A-like lectin kinase-like protein
257420_at	0.0284738	2.57e-03	6.13	-1.677692	6.05e-01	AT1G77250	RING/FYVE/PHD zinc finger-containing protein
253323_at	0.0285109	2.57e-03	6.12	-1.679805	9.16e-01	AT4G33920	putative protein phosphatase 2C 63
262762_at	0.0285369	2.58e-03	-6.12	-1.68146	-8.12e-01	PRS3	ribose-phosphate pyrophosphokinase 3
256505_at	0.0285748	2.58e-03	-6.12	-1.683603	-8.73e-01	AT1G75200	tRNA wybutosine-synthesizing protein 1-like protein
261638_at	0.028575	2.58e-03	-6.12	-1.684185	-1.93	AT1G49975	hypothetical protein
257593_at	0.0286783	2.60e-03	6.11	-1.68903	1.00	AT3G24840	Sec14p-like phosphatidylinositol transfer family protein
254262_at	0.0286844	2.60e-03	-6.11	-1.689854	-5.23e-01	AT4G23470	PLAC8 family protein
267248_at	0.0288248	2.61e-03	6.10	-1.696204	7.01e-01	AT2G30120	hypothetical protein
247627_at	0.028913	2.62e-03	6.10	-1.700816	8.79e-01	ALP	thiol protease aleurain
262175_at	0.028913	2.62e-03	-6.10	-1.700964	-1.56	NDH-O	NAD(P)H:plastoquinone dehydrogenase complex subunit O
256598_at	0.0289351	2.62e-03	6.09	-1.702441	1.70	BR6OX2	brassinosteroid-6-oxidase 2
255528_at	0.0289899	2.63e-03	6.09	-1.705834	2.50	AT4G02090	hypothetical protein
246842_at	0.0289899	2.63e-03	6.09	-1.705904	1.12	AT5G26731	hypothetical protein
263985_at	0.0289899	2.63e-03	6.09	-1.706395	2.23	AT2G42750	DNAJ heat shock N-terminal domain-containing protein
267151_at	0.0290299	2.64e-03	-6.09	-1.708597	-5.43e-01	ASP1	aspartate aminotransferase 1
251998_at	0.029052	2.64e-03	6.08	-1.710067	4.43e-01	UPL7	E3 ubiquitin-protein ligase UPL7
252006_at	0.029091	2.65e-03	6.08	-1.712718	6.50	PAP22	purple acid phosphatase 22
246911_at	0.029091	2.65e-03	-6.08	-1.71324	-2.63	tny	ethylene-responsive transcription factor TINY
266035_at	0.029091	2.65e-03	-6.08	-1.714025	-8.74e-01	MOD1	enoyl-[acyl-carrier-protein] reductase [NADH]
253437_at	0.029091	2.65e-03	-6.08	-1.714215	-2.06	AT4G32460	hypothetical protein
248903_at	0.029091	2.65e-03	-6.08	-1.714506	-9.69e-01	KAS I	beta-ketoacyl-[acyl carrier protein] synthase I
258601_at	0.0291056	2.66e-03	-6.08	-1.716191	-8.86e-01	AT3G02760	histidyl-tRNA synthetase
261886_s_at	0.0291056	2.66e-03	-6.08	-1.716264	-4.65e-01	AT1G80980///AT1G80700	hypothetical protein///hypothetical protein
250353_at	0.0291056	2.66e-03	-6.08	-1.716806	-1.14	AT5G11630	protein NONRESPONDING TO OXYLIPINS 2
247720_at	0.0291221	2.66e-03	6.07	-1.718043	1.41	UXS3	UDP-glucuronic acid decarboxylase 3
264635_at	0.0291651	2.67e-03	-6.07	-1.720809	-3.64	AT1G65500	hypothetical protein
250213_at	0.0291651	2.67e-03	6.07	-1.720925	2.61	TBP1	Telomere repeat-binding protein 4
258692_at	0.0291805	2.67e-03	-6.07	-1.722242	-5.60e-01	AT3G08640	protein RETICULATA-RELATED 3
249168_at	0.0291805	2.67e-03	6.07	-1.723105	7.45e-01	PAH2	phosphatidic acid phosphohydrolase 2
266884_at	0.0291805	2.67e-03	-6.07	-1.723251	-1.53	UCC2	uclacyanin 2
257518_at	0.0292461	2.68e-03	6.06	-1.72669	7.96e-01	AT3G03880	hypothetical protein
256034_at	0.0292461	2.68e-03	6.06	-1.72704	7.30e-01	AT1G07080	GILT domain-containing protein
258440_at	0.0293256	2.69e-03	6.06	-1.730819	1.07	AT3G17250	putative protein phosphatase 2C 43
262738_at	0.0293543	2.69e-03	-6.06	-1.732542	-1.10	AT1G28530	hypothetical protein
266415_at	0.0293616	2.69e-03	6.05	-1.733403	1.61	LTP2	non-specific lipid-transfer protein 2
262580_at	0.0294337	2.70e-03	6.05	-1.736869	4.01	AT1G15330	Cystathionine beta-synthase (CBS) protein
251341_at	0.0294478	2.70e-03	-6.05	-1.738003	-9.28e-01	AT3G60770	40S ribosomal protein S13-1
259418_at	0.0294646	2.71e-03	6.05	-1.739388	4.86	GPAT2	glycerol-3-phosphate sn-2-acyltransferase 2
245269_at	0.0294646	2.71e-03	6.05	-1.739807	9.80e-01	AT4G14500	polyketide cyclase/dehydrase and lipid transport superfamily protein
267509_at	0.0295125	2.71e-03	6.04	-1.742294	1.66	AGL20	MADS-box protein SOC1
261558_at	0.0295578	2.72e-03	6.04	-1.744672	1.41	AT1G01770	hypothetical protein
245501_at	0.0296282	2.73e-03	6.04	-1.748048	3.93	AT4G15620	hypothetical protein
253012_at	0.0297018	2.74e-03	-6.03	-1.751548	-8.77e-01	AT4G37900	hypothetical protein
