ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
255176_s_at	0.149999	2.62e-02	-3.28	-3.98261	-7.14e-01	AT1G01210///AT4G07950	DNA-directed RNA polymerase, subunit M///DNA-directed RNA polymerase, subunit M
245492_at	0.149999	2.62e-02	-3.28	-3.98273	-9.62e-01	SPK1	DOCK family guanine nucleotide exchange factor SPIKE1
245886_at	0.150245	2.62e-02	-3.28	-3.9849	-8.32e-01	AT5G09510	40S ribosomal protein S15-4
256741_at	0.150245	2.63e-02	-3.28	-3.98517	-1.22	AT3G29375	XH domain-containing protein
264967_at	0.15029	2.63e-02	3.28	-3.9858	4.32e-01	AT1G67250	proteasome maturation protein UMP1
257249_at	0.150323	2.63e-02	3.28	-3.98633	7.31e-01	AT3G24180	Beta-glucosidase, GBA2 type family protein
255962_at	0.15033	2.63e-02	-3.28	-3.98667	-1.43	AT1G22330	RNA recognition motif-containing protein
250178_at	0.150376	2.63e-02	-3.28	-3.98731	-4.94e-01	AT5G14430	putative methyltransferase PMT9
255221_at	0.150413	2.63e-02	-3.28	-3.98812	-5.64e-01	AT4G05150	Octicosapeptide/Phox/Bem1p family protein
255133_at	0.150413	2.63e-02	3.28	-3.98815	9.45e-01	AT4G08320	tetratricopeptide repeat domain-containing protein
255994_at	0.15086	2.64e-02	3.27	-3.99183	6.61e-01	AT1G29760	putative adipose-regulatory protein (Seipin)
264155_at	0.15087	2.64e-02	3.27	-3.99218	7.96e-01	GTB1	transcription elongation factor SPT6-like protein
258956_at	0.150929	2.64e-02	-3.27	-3.99291	-2.98	PQL1	PsbQ-like protein 1
258145_at	0.150979	2.64e-02	-3.27	-3.99358	-3.14	AT3G18200	nodulin MtN21-like transporter UMAMIT4
248107_at	0.151008	2.65e-02	-3.27	-3.99408	-3.08e-01	RAN3	GTP-binding nuclear protein Ran-3
254117_at	0.151012	2.65e-02	-3.27	-3.9944	-1.99	AT4G24750	rhodanese homology domain-containing protein
253225_at	0.151165	2.65e-02	-3.27	-3.99583	-7.55e-01	RAC3	Rac-like GTP-binding protein ARAC3
262648_at	0.15127	2.65e-02	-3.27	-3.99691	-2.48	AT1G14030	[fructose-bisphosphate aldolase]-lysine N-methyltransferase
266712_at	0.151285	2.65e-02	3.27	-3.99768	2.28	AT2G46750	D-arabinono-1,4-lactone oxidase-like protein
252000_at	0.151285	2.65e-02	3.27	-3.9977	5.45e-01	AT3G52710	hypothetical protein
246384_at	0.151285	2.66e-02	3.27	-3.998	9.51e-01	AT1G77370	glutaredoxin-C3
248094_at	0.151285	2.66e-02	-3.27	-3.99816	-3.69	AT5G55220	trigger factor type chaperone family protein
245434_at	0.15134	2.66e-02	-3.27	-3.99886	-1.56e-01	AT4G17140	pleckstrin homology (PH) domain-containing protein
257741_at	0.151365	2.66e-02	-3.27	-4	-3.21e-01	AT3G27340	hypothetical protein
251230_at	0.151365	2.66e-02	-3.27	-4.00029	-1.69	BGLU8	beta glucosidase 8
253766_at	0.151365	2.66e-02	3.27	-4.00051	2.43e-01	AT4G28770	tetraspanin family protein
245273_at	0.151365	2.66e-02	3.27	-4.00057	9.56e-01	AT4G14950	ER associated membrane protein KMS1
247046_at	0.151365	2.66e-02	-3.27	-4.00075	-8.86e-01	AT5G66540	hypothetical protein
266316_at	0.151365	2.66e-02	3.26	-4.00089	8.65e-01	AT2G27080	late embryogenesis abundant hydroxyproline-rich glycoprotein
265822_at	0.151365	2.66e-02	3.26	-4.00103	5.69e-01	ATSLY1	SEC1 family transport protein SLY1
247944_at	0.151394	2.66e-02	-3.26	-4.00154	-1.43	AT5G57100	nucleotide/sugar transporter family protein
266014_s_at	0.151415	2.66e-02	3.26	-4.00213	1.03	ArthMp016///ArthMp055///AT2G07722	hypothetical protein///hypothetical protein///hypothetical protein
265629_at	0.151415	2.67e-02	-3.26	-4.00226	-4.25e-01	CPuORF6///LHW	uncharacterized upstream conserved protein CPuORF6///transcription factor LHW
248904_at	0.151472	2.67e-02	3.26	-4.00298	7.91e-01	AT5G46295	hypothetical protein
266981_at	0.1515	2.67e-02	-3.26	-4.00347	-6.99e-01	RPL23AA	60S ribosomal protein L23a-1
248726_at	0.151511	2.67e-02	3.26	-4.00383	1.46	RABA4C	RAB GTPase homolog A4C
249528_at	0.151512	2.67e-02	-3.26	-4.00439	-6.46e-01	AT5G38720	hypothetical protein
248466_at	0.151512	2.67e-02	3.26	-4.00441	4.47e-01	HVA22E	HVA22-like protein E
266839_at	0.151514	2.67e-02	-3.26	-4.00471	-3.94e-01	ELF3	protein EARLY FLOWERING 3
248173_at	0.15158	2.67e-02	-3.26	-4.00574	-8.01e-01	AT5G54580	RNA recognition motif-containing protein
254119_at	0.15158	2.67e-02	-3.26	-4.00577	-2.27	AT4G24780	putative pectate lyase 18
261733_at	0.151589	2.67e-02	3.26	-4.00612	4.25e-01	AT1G47830	SNARE-like superfamily protein
250670_at	0.151649	2.68e-02	3.26	-4.00686	1.42	PGIP1	polygalacturonase inhibitor 1
260526_at	0.151661	2.68e-02	3.26	-4.0077	4.51e-01	AT2G47410	WD40 domain-containing protein
264657_at	0.151661	2.68e-02	3.26	-4.00778	1.21	RPT5B	26S proteasome AAA-ATPase subunit RPT5B
258674_at	0.151661	2.68e-02	-3.26	-4.00779	-2.18	AT3G08740	elongation factor EF-P
264385_at	0.151668	2.68e-02	-3.26	-4.00813	-1.48	AT1G12020	hypothetical protein
251248_at	0.151938	2.68e-02	3.26	-4.01044	1.37	PGP21	ABC transporter B family member 21
262753_at	0.152112	2.69e-02	-3.26	-4.01202	-1.10	ATKDSA2	2-dehydro-3-deoxyphosphooctonate aldolase 2
245914_at	0.152175	2.69e-02	-3.25	-4.01277	-9.09e-01	OEP80	outer envelope protein 80
260733_at	0.152261	2.69e-02	3.25	-4.0137	2.47e-01	AT1G17640	RNA recognition motif-containing protein
252624_at	0.152326	2.69e-02	-3.25	-4.01447	-1.24	PSK3	Phytosulfokine 3 precursor
264123_at	0.152375	2.70e-02	3.25	-4.01512	9.04e-01	AT1G02270	calcium-binding endonuclease/exonuclease/phosphatase family protein
258900_at	0.152639	2.70e-02	-3.25	-4.01737	-6.95e-01	RPL18	60S ribosomal protein L18-2
252131_at	0.152704	2.70e-02	3.25	-4.0182	3.84	BCS1	cytochrome BC1 synthesis
258706_at	0.152704	2.70e-02	3.25	-4.01842	6.38e-01	AT3G09570	lung seven transmembrane receptor family protein
252923_at	0.152721	2.70e-02	3.25	-4.01907	5.48e-01	AT4G39050	Kinesin motor family protein
256064_at	0.152721	2.71e-02	3.25	-4.0193	8.42e-01	AT1G07020	hypothetical protein
264255_at	0.152721	2.71e-02	3.25	-4.01951	3.99e-01	ATSRP30	serine-arginine rich RNA binding protein
253274_at	0.152721	2.71e-02	3.25	-4.01975	2.40	EDA9	D-3-phosphoglycerate dehydrogenase
248597_at	0.152721	2.71e-02	-3.25	-4.02021	-1.61	MET1	DNA (cytosine-5)-methyltransferase 1
251920_at	0.152721	2.71e-02	-3.25	-4.02023	-1.20	UPP	uracil phosphoribosyltransferase
258467_at	0.152892	2.71e-02	-3.25	-4.02179	-3.68e-01	AT3G06060	3-ketodihydrosphinganine reductase-like protein
257846_at	0.1529	2.71e-02	3.25	-4.02213	4.22	AT3G12910	no apical meristem domain-containing transcriptional regulator
247264_at	0.153019	2.72e-02	3.25	-4.02342	7.81e-01	XND1	xylem NAC domain 1
262951_at	0.153019	2.72e-02	-3.25	-4.02358	-1.87	WAT1	protein walls are thin 1
259437_at	0.153024	2.72e-02	-3.25	-4.02389	-6.48e-01	AT1G01540	putative serine/threonine-protein kinase
257719_at	0.153059	2.72e-02	3.24	-4.02444	1.17	ALMT9	aluminum-activated malate transporter 9
248762_at	0.153096	2.72e-02	-3.24	-4.025	-9.75e-01	AT5G47455	hypothetical protein
247121_at	0.153097	2.72e-02	3.24	-4.02546	5.56e-01	AT5G66010	RNA recognition motif-containing protein
248336_at	0.153097	2.72e-02	-3.24	-4.02589	-7.17e-01	AT5G52420	hypothetical protein
265594_at	0.153097	2.72e-02	-3.24	-4.02602	-7.54e-01	AT2G20060	large subunit ribosomal protein L4
266285_at	0.153097	2.72e-02	-3.24	-4.02612	-2.84	AT2G29180	hypothetical protein
262209_at	0.153115	2.72e-02	-3.24	-4.02668	-1.22	QKY	putative transmembrane protein QUIRKY
251095_at	0.153115	2.72e-02	-3.24	-4.02709	-1.27	RUS5	hypothetical protein
250739_at	0.153115	2.72e-02	-3.24	-4.0271	-2.24	EGY2	S2P-like putative metalloprotease
258773_at	0.153163	2.73e-02	3.24	-4.02796	6.73e-01	SUN2	SAD1/UNC-84 domain-containing protein 2
256285_at	0.153163	2.73e-02	3.24	-4.02802	1.51	AT3G12510	MADS-box family protein
250441_at	0.15319	2.73e-02	-3.24	-4.02865	-6.90e-01	AT5G10540	zincin-like metalloproteases family protein
252133_at	0.15319	2.73e-02	3.24	-4.02878	1.75	AT3G50900	hypothetical protein
246575_at	0.15333	2.73e-02	-3.24	-4.0301	-8.76e-01	AT1G31660	ribosome biogenesis co-factor
264731_at	0.153333	2.73e-02	-3.24	-4.0304	-1.01	AT1G62150	mitochondrial transcription termination factor family protein
265931_at	0.153471	2.74e-02	-3.24	-4.03171	-1.22	AT2G18520	pentatricopeptide repeat-containing protein
250125_at	0.153517	2.74e-02	-3.24	-4.03233	-1.38	CAC1	chloroplastic acetylcoenzyme A carboxylase 1
248720_at	0.15358	2.74e-02	-3.24	-4.03322	-1.43e-01	D6PKL2	D6 protein kinase like 2
255682_at	0.15358	2.74e-02	-3.24	-4.03335	-6.09e-01	AT4G00560	NAD(P)-binding Rossmann-fold superfamily protein
262313_at	0.153582	2.74e-02	-3.24	-4.03375	-8.61e-01	AT1G70900	hypothetical protein
251714_at	0.153582	2.74e-02	-3.24	-4.03392	-2.16	AT3G56370	leucine-rich repeat protein kinase-like protein
255719_at	0.153632	2.74e-02	-3.24	-4.03458	-2.15	AT1G32080	plastidal glycolate/glycerate translocator 1
245116_at	0.153824	2.75e-02	-3.23	-4.03673	-8.71e-01	AT2G41620	Nup93/Nic96 nucleoporin interacting component-containing protein
260725_at	0.153824	2.75e-02	3.23	-4.03679	3.62e-01	AT1G48170	hypothetical protein
259823_at	0.153824	2.75e-02	3.23	-4.03694	1.48	AT1G66250	glucan endo-1,3-beta-glucosidase 2
249035_at	0.153824	2.75e-02	-3.23	-4.0373	-1.41	GLK2	transcription activator GLK2
261801_at	0.153824	2.75e-02	-3.23	-4.0374	-2.15	AAE14	2-succinylbenzoate--CoA ligase
251336_at	0.153862	2.75e-02	3.23	-4.03795	3.29	BAP1	BON association protein 1
248303_at	0.153879	2.75e-02	-3.23	-4.03836	-8.34e-01	FTSH11	ATP-dependent zinc metalloprotease FTSH 11
248694_at	0.153992	2.75e-02	3.23	-4.03976	2.50e-01	AT5G48340	hypothetical protein
261312_at	0.153992	2.75e-02	3.23	-4.03997	4.36e-01	AT1G05790	lipase class 3 family protein
264394_at	0.153992	2.76e-02	-3.23	-4.04003	-1.96	AT1G11860	aminomethyltransferase
253865_at	0.154033	2.76e-02	3.23	-4.04087	6.31e-01	RMA3	E3 ubiquitin-protein ligase RMA3
251483_at	0.154033	2.76e-02	-3.23	-4.04095	-1.04	AT3G59650	mitochondrial ribosomal protein L51/S25/CI-B8 family protein
246976_s_at	0.154033	2.76e-02	3.23	-4.04163	1.36	AT5G24810	ABC1 family protein
254022_at	0.154033	2.76e-02	-3.23	-4.04163	-1.46	AT4G25750	ABC transporter G family member 4
256647_at	0.154033	2.76e-02	3.23	-4.04178	2.94	AT3G13610	feruloyl CoA ortho-hydroxylase 1
255698_at	0.154033	2.76e-02	-3.23	-4.042	-6.53e-01	HAM3	protein LOST MERISTEMS 3
249211_at	0.154087	2.76e-02	-3.23	-4.04276	-2.08	AT5G42680	hypothetical protein
251200_at	0.154087	2.76e-02	3.23	-4.04296	7.93e-01	GID1B	gibberellin receptor GID1B
253793_at	0.154193	2.76e-02	3.23	-4.04402	8.46e-01	XIH	myosin XI H
247532_at	0.154502	2.77e-02	3.23	-4.04685	1.91	AT5G61560	U-box domain-containing protein 51
255462_at	0.154502	2.77e-02	3.23	-4.04686	2.21	AT4G02940	oxidoreductase, 2OG-Fe(II) oxygenase family protein
267182_at	0.154576	2.77e-02	-3.22	-4.04768	-6.85e-01	AT2G23360	filament-like plant protein 7
247943_at	0.154576	2.77e-02	-3.22	-4.04796	-2.32	AT5G57170	Tautomerase/MIF superfamily protein
261603_at	0.154732	2.78e-02	-3.22	-4.04949	-9.13e-01	RBP47A	RNA-binding protein 47A
260764_at	0.154732	2.78e-02	-3.22	-4.04966	-9.07e-01	AT1G48950	C3HC zinc finger-like protein
262804_at	0.154835	2.78e-02	3.22	-4.05069	4.48e-01	AT1G20880	RNA recognition motif-containing protein
251903_at	0.154967	2.78e-02	3.22	-4.05224	1.42	AT3G54120	reticulon-like protein B12
259560_at	0.154967	2.79e-02	3.22	-4.05231	1.53	WAK2	wall-associated receptor kinase 2
258551_at	0.154967	2.79e-02	3.22	-4.05266	9.21e-01	AT3G06890	hypothetical protein
251442_at	0.154967	2.79e-02	-3.22	-4.05277	-1.17	AT3G59980	Nucleic acid-binding, OB-fold-like protein
248000_at	0.155143	2.79e-02	3.22	-4.05434	3.70e-01	AT5G56190	transducin/WD40 domain-containing protein
251608_at	0.155166	2.79e-02	-3.22	-4.05518	-3.24e-01	UVI4-LIKE	UV-B-insensitive 4-like protein
251743_at	0.155166	2.79e-02	3.22	-4.05531	2.50	AT3G55890	yippee family putative zinc-binding protein
248796_at	0.155166	2.79e-02	-3.22	-4.05534	-7.43e-01	AT5G47180	vesicle-associated protein 2-1
252292_at	0.155375	2.80e-02	-3.22	-4.05745	-6.95e-01	AT3G49000	RNA polymerase III subunit RPC82 family protein
252989_at	0.155375	2.80e-02	-3.22	-4.05764	-1.28	sks9	protein SKU5 similar 9
267030_at	0.155375	2.80e-02	-3.22	-4.05795	-3.44e-01	SCAR2	WAVE complex SCAR2
250763_at	0.155375	2.80e-02	-3.22	-4.05798	-1.23	AT5G06060	putative tropine dehydrogenase
250939_at	0.15542	2.80e-02	-3.22	-4.05858	-5.83e-01	iqd2	protein IQ-domain 2
261676_at	0.155609	2.80e-02	3.21	-4.06024	1.16	AT1G18480	shewenella-like protein phosphatase 2
256125_at	0.155689	2.81e-02	-3.21	-4.0611	-2.66	ATLP-1	Thaumatin-like protein
259224_at	0.155689	2.81e-02	3.21	-4.06138	6.29e-01	AT3G07800	thymidine kinase
250302_at	0.155708	2.81e-02	3.21	-4.06186	4.06	cwINV6	beta-fructofuranosidase, insoluble isoenzyme CWINV6
263788_at	0.155708	2.81e-02	-3.21	-4.06207	-1.13	AT2G24580	putative sarcosine oxidase
266330_at	0.15573	2.81e-02	-3.21	-4.0626	-3.75	MLP329	MLP-like protein 329
253993_at	0.15573	2.81e-02	3.21	-4.06278	1.48	MEK1	mitogen-activated protein kinase kinase 1
255403_at	0.155774	2.81e-02	-3.21	-4.06339	-1.65	DFL2	auxin-responsive GH3 family protein
261410_at	0.155838	2.81e-02	-3.21	-4.06413	-7.54e-01	MT1C	metallothionein 1C
261032_at	0.155959	2.82e-02	-3.21	-4.06529	-9.10e-01	AT1G17430	alpha/beta-hydrolase domain-containing protein
254705_at	0.156035	2.82e-02	-3.21	-4.06612	-9.48e-01	PYR1	abscisic acid receptor PYR1
245049_at	0.156072	2.82e-02	-3.21	-4.0668	-1.11	rps16	ribosomal protein S16
257951_at	0.156072	2.82e-02	3.21	-4.06693	3.02	SGP2	monomeric G protein SGP2
266980_at	0.156156	2.82e-02	-3.21	-4.06783	-8.74e-01	AT2G39390	60S ribosomal protein L35-2
265767_at	0.156176	2.82e-02	3.21	-4.0683	6.17e-01	REF4	protein REDUCED EPIDERMAL FLUORESCENCE 4
247377_at	0.156176	2.83e-02	-3.21	-4.06852	-2.89	AT5G63180	putative pectate lyase 22
255926_at	0.156262	2.83e-02	-3.21	-4.07005	-1.24	AT1G22190	ethylene-responsive transcription factor RAP2.4
262772_at	0.156262	2.83e-02	3.21	-4.07034	1.77	ACA.l	autoinhibited Ca2+/ATPase II
245027_at	0.156262	2.83e-02	-3.21	-4.07044	-1.05	HO2	heme oxygenase 2
253429_at	0.156262	2.83e-02	-3.20	-4.07051	-1.16	AT4G32420	cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
252413_at	0.156262	2.83e-02	-3.20	-4.07053	-6.01e-01	AT3G47370	40S ribosomal protein S20-2
253810_at	0.156315	2.83e-02	-3.20	-4.07119	-6.26e-01	NDB1	NAD(P)H dehydrogenase B1
264843_at	0.156468	2.84e-02	3.20	-4.07257	7.62e-01	AT1G03400	1-aminocyclopropane-1-carboxylate oxidase-like 4
258593_at	0.156487	2.84e-02	3.20	-4.07298	9.24e-01	AT3G04480	endoribonuclease
260685_at	0.156662	2.84e-02	-3.20	-4.07466	-2.09	GLYR2	glyoxylate reductase 2
264446_at	0.156662	2.84e-02	-3.20	-4.07494	-2.64e-01	NTF2A	nuclear transport factor 2A
266402_at	0.156662	2.84e-02	-3.20	-4.07508	-1.25	AT2G38780	hypothetical protein
266836_at	0.156671	2.84e-02	3.20	-4.07542	3.92e-01	BRIZ2	RING domain containing protein BRIZ2
260250_at	0.156854	2.85e-02	-3.20	-4.07704	-7.76e-01	PUR4	phosphoribosylformylglycinamidine synthase
249380_at	0.156854	2.85e-02	3.20	-4.07729	5.21e-01	AT5G40370	glutaredoxin-C2
249929_at	0.156919	2.85e-02	-3.20	-4.07804	-1.90	AT5G22340	hypothetical protein
245818_at	0.156951	2.85e-02	-3.20	-4.07856	-9.37e-01	AT1G26100	probable transmembrane ascorbate ferric reductase 4
253990_at	0.156951	2.85e-02	3.20	-4.07917	5.25e-01	ACHT1	atypical CYS HIS rich thioredoxin 1
264098_at	0.156951	2.85e-02	-3.20	-4.07944	-7.58e-01	AT1G79260	hypothetical protein
260070_at	0.156951	2.85e-02	-3.20	-4.07965	-2.76	BEE3	transcription factor BEE 3
257191_at	0.156951	2.85e-02	-3.20	-4.07984	-1.40	AT3G13175	hypothetical protein
267382_at	0.156951	2.85e-02	3.20	-4.08019	1.12	AT2G44300	bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
258875_at	0.156951	2.85e-02	3.20	-4.08019	4.87e-01	AT3G03160	hypothetical protein
245633_at	0.157032	2.86e-02	3.20	-4.08105	5.50e-01	TLP10	tubby-like F-box protein 10
257686_at	0.157097	2.86e-02	3.20	-4.0818	7.59e-01	SDRB	short-chain dehydrogenase-reductase B
258105_at	0.157115	2.86e-02	3.19	-4.08242	9.20e-01	AT3G23605	UBX domain-containing protein
247909_at	0.157115	2.86e-02	-3.19	-4.08267	-4.80e-01	AT5G57370	hypothetical protein
247477_at	0.157115	2.86e-02	-3.19	-4.08278	-1.46	AT5G62340	plant invertase/pectin methylesterase inhibitor domain-containing protein
247497_at	0.157115	2.86e-02	-3.19	-4.08302	-7.72e-01	PPAN	Peter Pan-like protein
255691_at	0.157265	2.86e-02	-3.19	-4.08438	-1.91	ANTR2	inorganic phosphate transporter PHT4;4
250004_at	0.157394	2.87e-02	3.19	-4.08559	1.00	AT5G18750	DNAJ heat shock N-terminal domain-containing protein
264070_at	0.157469	2.87e-02	-3.19	-4.0864	-5.56e-01	CKS1	cyclin-dependent kinases regulatory subunit 1
248377_at	0.15751	2.87e-02	-3.19	-4.08701	-2.97	AT5G51720	CDGSH iron-sulfur domain-containing protein NEET
259052_at	0.15751	2.87e-02	3.19	-4.08725	6.00e-01	PEX19-1	peroxin 19-1
254691_at	0.157659	2.88e-02	3.19	-4.08882	7.69e-01	AT4G17840	hypothetical protein
261577_at	0.157659	2.88e-02	-3.19	-4.08916	-1.69	AT1G01080	RNA-binding (RRM/RBD/RNP motifs) family protein
260206_at	0.157659	2.88e-02	3.19	-4.08917	1.20	AT1G70740	protein kinase family protein
265066_at	0.157659	2.88e-02	-3.19	-4.08954	-6.57e-01	FLA9	fasciclin-like arabinogalactan protein 9
266246_at	0.157659	2.88e-02	3.19	-4.08968	1.81	CYP94C1	cytochrome P450, family 94, subfamily C, polypeptide 1
250911_at	0.157677	2.88e-02	3.19	-4.09009	2.32e-01	CTR1	serine/threonine-protein kinase CTR1
250590_at	0.157861	2.88e-02	3.19	-4.09169	6.35e-01	AT5G07710	exonuclease family protein
248738_at	0.157935	2.89e-02	3.19	-4.09249	3.75e-01	AT5G48020	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protei
245555_at	0.158095	2.89e-02	-3.18	-4.09415	-1.79	AT4G15390	HXXXD-type acyl-transferase family protein
258901_at	0.158095	2.89e-02	-3.18	-4.09419	-7.19e-01	AT3G05640	putative protein phosphatase 2C
258259_s_at	0.158127	2.89e-02	3.18	-4.09488	3.84	AT3G26840///AT3G26820	phytyl ester synthesis and diacylglycerol acyltransferase activity protein///Esterase/lipase/thioesterase family protein
266371_at	0.158127	2.89e-02	3.18	-4.09513	6.92e-01	AT2G41410	putative calcium-binding protein CML35
251289_at	0.158127	2.89e-02	-3.18	-4.09523	-1.42	ARF18	auxin response factor 18
265306_at	0.158402	2.90e-02	3.18	-4.09748	1.73	AT2G20320	DENN (AEX-3) domain-containing protein
250228_at	0.158408	2.90e-02	-3.18	-4.09779	-1.67	FZR3	protein FIZZY-related 3
259767_s_at	0.158585	2.90e-02	-3.18	-4.09934	-4.27e-01	AT1G29370///AT1G29350	Kinase-related protein///hypothetical protein
266993_at	0.158765	2.91e-02	3.18	-4.10147	9.50e-01	AT2G39210	major facilitator protein
261585_at	0.158765	2.91e-02	3.18	-4.10164	2.45	NAC001	NAC domain-containing protein 1
264832_at	0.158765	2.91e-02	3.18	-4.1017	2.48	AT1G03660	ankyrin-repeat containing protein
259505_at	0.158765	2.91e-02	-3.18	-4.10219	-6.35e-01	AT1G15810	S15/NS1, RNA-binding protein
250357_at	0.158765	2.91e-02	3.18	-4.10221	4.80e-01	AT5G11730	core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
267132_at	0.158765	2.91e-02	3.18	-4.10237	1.68	NAPRT2	nicotinate phosphoribosyltransferase 2
260547_at	0.158765	2.91e-02	-3.18	-4.10253	-3.53	AT2G43550	defensin-like protein 197
248036_at	0.158805	2.91e-02	-3.18	-4.10309	-1.40	OLI2	ribosome biogenesis protein OLI2
257667_at	0.158863	2.92e-02	-3.18	-4.10488	-3.36e-01	EMB2729	putative glycoside hydrolase
256649_at	0.158863	2.92e-02	-3.18	-4.10511	-7.14e-01	SCL30A	SC35-like splicing factor 30A
248235_at	0.158863	2.92e-02	-3.18	-4.1052	-1.55	emb2737	protein EMBRYO DEFECTIVE 2737
253291_at	0.158863	2.92e-02	-3.18	-4.10535	-5.20e-01	AT4G33865///AT3G44010///AT3G43980	40S ribosomal protein S29///40S ribosomal protein S29///40S ribosomal protein S29
264716_at	0.158863	2.92e-02	3.18	-4.10536	3.42	MMP	matrix metalloproteinase
266125_at	0.158863	2.92e-02	-3.18	-4.1055	-1.12	GATA2	GATA transcription factor 2
248171_at	0.158863	2.92e-02	-3.17	-4.10558	-2.31e-01	ILR3	transcription factor ILR3
257050_at	0.158863	2.92e-02	3.17	-4.10567	5.23e-01	AT3G15260	putative protein phosphatase 2C 39
253412_at	0.158951	2.92e-02	-3.17	-4.10657	-1.95	CBL10	calcineurin B-like protein 10
248858_at	0.159036	2.92e-02	3.17	-4.10776	2.57e-01	AT5G46630	clathrin adaptor complexes medium subunit family protein
254273_at	0.159036	2.93e-02	-3.17	-4.10833	-5.49e-01	AT4G22720	Actin-like ATPase superfamily protein
263595_at	0.159036	2.93e-02	-3.17	-4.10842	-1.29	PAP8	purple acid phosphatase 8
250618_at	0.159036	2.93e-02	3.17	-4.10844	3.67e-01	BAG3	BCL-2-associated athanogene 3
251310_at	0.159036	2.93e-02	-3.17	-4.10853	-1.81	HDG1	homeodomain GLABROUS 1
258655_at	0.159175	2.93e-02	3.17	-4.10998	1.30	IDH-VI	Isocitrate dehydrogenase [NAD] catalytic subunit 6
253871_at	0.159175	2.93e-02	-3.17	-4.11007	-2.85	PORB	light-dependent NADPH:protochlorophyllide oxidoreductase B
253251_at	0.159258	2.93e-02	-3.17	-4.11093	-1.41	AT4G34730	ribosome-binding factor A
245450_at	0.159325	2.93e-02	3.17	-4.11184	1.09	AT4G16880	leucine-rich repeat (LRR) family protein
261418_at	0.159325	2.94e-02	-3.17	-4.11197	-9.54e-01	AT1G07830	ribosomal protein L29 family protein
253780_at	0.159325	2.94e-02	3.17	-4.11247	1.39	AT4G28400	putative protein phosphatase 2C 58
247392_at	0.159325	2.94e-02	3.17	-4.11269	2.46e-01	GSA1	glutamate-1-semialdehyde-2,1-aminomutase
245739_at	0.159325	2.94e-02	-3.17	-4.11276	-1.48	CYCA1;1	cyclin-A1-1
267555_at	0.159557	2.94e-02	-3.17	-4.11492	-7.12e-01	SUMO5	small ubiquitin-related modifier 5
245373_s_at	0.159557	2.94e-02	3.17	-4.11495	2.27e-01	ARD1///ATARD2	acireductone dioxygenase 1///acireductone dioxygenase 2
257334_at	0.159562	2.94e-02	3.17	-4.11526	8.27e-01	ArthMp110	hypothetical protein
248487_at	0.159731	2.95e-02	3.17	-4.11673	6.55e-01	ERD1	chaperone protein ClpD
261206_at	0.159766	2.95e-02	-3.17	-4.11725	-1.70	AT1G12800	Nucleic acid-binding, OB-fold-like protein
257339_s_at	0.159775	2.95e-02	3.16	-4.1177	9.20e-01	ArthMp004///AT2G07671///atp9	hypothetical protein///ATP synthase subunit C family protein///ATPase subunit 9
252525_at	0.159775	2.95e-02	3.16	-4.11785	4.84e-01	AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
